,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
294,Double C Generation Limited Partnership,25636.161,-1.0,13657.576790915507,-46.725343194265676,30.0 percent
295,Drews Generating Facility,860.372,-1.0,458.3602302526324,-46.72534319426569,30.0 percent
296,Dynegy Oakland Power Plant,36049.361,-1.0,19205.17335341023,-46.725343194265676,30.0 percent
297,E. F. Oxnard Energy Facility,2194.086,-1.0,1168.8917865226636,-46.72534319426569,30.0 percent
298,El Cajon Energy Center,8760.122,-1.0,4666.924931263628,-46.72534319426569,30.0 percent
299,El Centro,537874.73,-0.5,392592.023375434,-27.01050979371461,30.0 percent
300,El Segundo,145014.353,-1.0,77255.89887980609,-46.725343194265676,30.0 percent
301,El Segundo Cogen,767752.273,-0.5,560378.4701098686,-27.010509793714597,30.0 percent
302,Elk Hills Cogen,2506.621,-1.0,1335.3937351704656,-46.72534319426569,30.0 percent
303,Elk Hills Power,1288658.882,-0.5,940585.5484698169,-27.010509793714597,30.0 percent
304,Ellwood,3542.064,-1.0,1887.0224398394648,-46.72534319426569,30.0 percent
305,Energy Center,2766.997,-1.0,1474.1081555749643,-46.72534319426569,30.0 percent
306,"Escondido Energy Center, LLC",7541.493,-1.0,4017.704513778477,-46.72534319426569,30.0 percent
307,Fairhaven Power,0.0,-1.0,0.0,,30.0 percent
308,Feather River Energy Center,46705.006,-1.0,24881.93165759762,-46.72534319426569,30.0 percent
309,"Fresno Cogeneration Partners, LP",6192.699,-1.0,3299.139139262141,-46.725343194265676,30.0 percent
310,Gateway Generating Station,1067881.592,-0.5,779441.3300075646,-27.010509793714597,30.0 percent
311,Gianera,6251.018,-1.0,3330.2083863646767,-46.72534319426569,30.0 percent
312,"Gilroy Energy Center, LLC",17857.179,-1.0,9513.350827435657,-46.72534319426569,30.0 percent
313,Glass House Camarillo Cultivation,22932.647,-1.0,12217.288985720526,-46.72534319426569,30.0 percent
314,Glenarm,29802.557,-1.0,15877.209961083348,-46.72534319426569,30.0 percent
315,Goal Line,4629.754,-1.0,2466.4855544497564,-46.72534319426569,30.0 percent
316,Goose Haven Energy Center,8746.963,-1.0,4659.914519174562,-46.72534319426569,30.0 percent
317,Grapeland Generating Station,7856.666,-1.0,4185.611847872814,-46.72534319426569,30.0 percent
318,Grayson Power Plant,75967.928,-1.0,40471.65292442734,-46.72534319426569,30.0 percent
319,Grossmont Hospital,9707.569,-1.0,5171.674068929854,-46.72534319426569,30.0 percent
320,H. Gonzales,305.572,-1.0,162.79243429441846,-46.72534319426569,30.0 percent
321,Hanford Energy Park Peaker,11422.498,-1.0,6085.296608141865,-46.72534319426569,30.0 percent
322,Harbor Cogen,15412.111,-1.0,8210.749241768826,-46.72534319426569,30.0 percent
323,Harbor Generating Station,72683.061,-1.0,38721.65130365252,-46.72534319426569,30.0 percent
324,Haynes Generating Station,1175696.555,-0.5,858134.9218673598,-27.010509793714597,30.0 percent
325,Henrietta Peaker Plant,29136.992,-1.0,15522.632491514261,-46.72534319426569,30.0 percent
326,High Desert Power Project,1808231.465,-0.5,1319818.9280531462,-27.010509793714586,30.0 percent
327,High Sierra Cogeneration Plant,12698.835,-1.0,6765.260764576471,-46.725343194265676,30.0 percent
328,High Sierra Limited,23055.803,-1.0,12282.899922056196,-46.72534319426569,30.0 percent
329,Hoag Hospital Cogen Plant,1432.927,-1.0,763.3869415267044,-46.72534319426569,30.0 percent
330,Humboldt Bay,232823.051,-1.0,124035.68138488977,-46.72534319426569,30.0 percent
331,Indigo Generation Facility,20605.172,-1.0,10977.33466723126,-46.72534319426569,30.0 percent
332,Kaweah Delta District Hospital,20324.849,-1.0,10827.993551033722,-46.72534319426569,30.0 percent
333,Kern Front Limited,14309.196,-1.0,7623.1750606598625,-46.725343194265676,30.0 percent
334,Kern Oil & Refining Co,27373.289,-1.0,14583.025771191822,-46.72534319426569,30.0 percent
335,Kern River Cogeneration,150227.455,-1.0,80033.16107923894,-46.72534319426569,30.0 percent
336,Kern River Eastridge Cogen,63405.968,-1.0,33779.311846353725,-46.725343194265676,30.0 percent
337,King City Peaking,5451.607,-1.0,2904.324919647388,-46.72534319426569,30.0 percent
338,King City Power Plant,28781.266,-1.0,15333.120685845497,-46.725343194265676,30.0 percent
339,Kingsburg Cogen Facility,8439.302,-1.0,4496.009177299472,-46.72534319426569,30.0 percent
340,Kyocera International Inc.(San Diego),7073.598,-1.0,3768.435058317286,-46.72534319426569,30.0 percent
341,La Paloma Generating Plant,767713.906,-0.5,560350.4662321612,-27.010509793714586,30.0 percent
342,Lake,9408.349,-1.0,5012.265640835736,-46.72534319426569,30.0 percent
343,Lambie Energy Center,7073.824,-1.0,3768.5554590416673,-46.725343194265676,30.0 percent
344,Larkspur Energy Faciity,20788.508,-1.0,11075.006292032624,-46.72534319426569,30.0 percent
345,Linde Wilmington,0.0,-1.0,0.0,,30.0 percent
346,Live Oak Limited,30472.214,-1.0,16233.967429608925,-46.725343194265676,30.0 percent
347,Lodi,4464.746,-1.0,2378.5781087477503,-46.72534319426569,30.0 percent
348,Lodi Energy Center,362336.579,-0.5,264467.6218429946,-27.010509793714597,30.0 percent
349,Loma Linda University Cogen,20931.491,-1.0,11151.179994573165,-46.72534319426569,30.0 percent
350,Long Beach Generating Station,16098.177,-1.0,8576.248548729656,-46.725343194265676,30.0 percent
351,Los Angeles Refinery Wilmington,85610.601,-1.0,45608.75387207655,-46.725343194265676,30.0 percent
352,Los Esteros Critical Energy Facility,96117.306,-1.0,51206.16490241747,-46.72534319426569,30.0 percent
353,"Los Medanos Energy Center, LLC",1409966.577,-0.5,1029127.4166313126,-27.010509793714597,30.0 percent
354,Lost Hills Cogeneration Plant,984.914,-1.0,524.7095533316301,-46.725343194265676,30.0 percent
355,Magnolia Power Project,671894.137,-0.5,490412.10532222077,-27.010509793714597,30.0 percent
356,Malaga Power,10486.896,-1.0,5586.85785357428,-46.72534319426569,30.0 percent
357,Malburg Generating Station,235991.25,-1.0,125723.52852906247,-46.72534319426569,30.0 percent
358,Marathon Bay Area Cogen,170259.211,-1.0,90705.01034040104,-46.72534319426569,30.0 percent
359,Mariposa Energy Project,57360.989,-1.0,30558.870030125014,-46.725343194265676,30.0 percent
360,Marsh Landing Generating Station,94353.363,-1.0,50266.430322918706,-46.725343194265676,30.0 percent
361,Martinez Refining,279865.318,-0.5,204272.26887239952,-27.010509793714597,30.0 percent
362,MCAGCC Cogen Plant,20384.916,-1.0,10859.994039137224,-46.72534319426569,30.0 percent
363,McClellan (CA),2703.689,-1.0,1440.38103584439,-46.725343194265676,30.0 percent
364,McClure,2862.154,-1.0,1524.802720751597,-46.725343194265676,30.0 percent
365,McGrath Generating Station,19699.072,-1.0,10494.613001914504,-46.725343194265676,30.0 percent
366,McKittrick Cogen,52270.627,-1.0,27846.9971444555,-46.725343194265676,30.0 percent
367,McKittrick Limited,5112.058,-1.0,2723.4313552100853,-46.72534319426569,30.0 percent
368,Metcalf Energy Center,1023914.609,-0.5,747350.0532567805,-27.010509793714597,30.0 percent
369,Midway Peaking,15595.523,-1.0,8308.46135530936,-46.725343194265676,30.0 percent
370,Midway Sunset Cogen,17427.452,-1.0,9284.415242984081,-46.72534319426569,30.0 percent
371,Mira Loma Generating Station,17151.166,-1.0,9137.22482468179,-46.725343194265676,30.0 percent
372,Miramar Energy Facility,20398.922,-1.0,10867.455687569432,-46.72534319426569,30.0 percent
373,Moss Landing Power Plant,2094542.172,-0.5,1528795.6534984575,-27.010509793714597,30.0 percent
374,Mountainview Generating Station,1648689.129,-0.5,1203369.790343547,-27.010509793714597,30.0 percent
375,Municipal Cogen Plant,3625.609,-1.0,1931.5307518678158,-46.72534319426569,30.0 percent
376,Naval Hospital Medical Center,4653.196,-1.0,2478.974199498157,-46.72534319426569,30.0 percent
377,NCPA Combustion Turbine Project #2,4151.596,-1.0,2211.7485209605934,-46.72534319426569,30.0 percent
378,New-Indy Ontario Mill,169995.159,-1.0,90564.33754361238,-46.72534319426569,30.0 percent
379,Niland Gas Turbine Plant,59138.942,-1.0,31506.06838904227,-46.72534319426569,30.0 percent
380,Olive View Medical Center,3311.309,-1.0,1764.088505527393,-46.72534319426569,30.0 percent
381,OLS Energy Chino,4534.876,-1.0,2415.9396255656125,-46.725343194265676,30.0 percent
382,One Market Plaza,1166.655,-1.0,621.5314473569397,-46.725343194265676,30.0 percent
383,Orange Grove Project,12505.86,-1.0,6662.453995605606,-46.725343194265676,30.0 percent
384,"Ormond Beach Power, LLC.",208639.003,-1.0,111151.71281115571,-46.72534319426569,30.0 percent
385,Oroville Cogeneration LP,67.69,-1.0,36.06161519180156,-46.725343194265676,30.0 percent
386,"Otay Mesa Energy Center, LLC",1103234.834,-0.5,805245.481114759,-27.010509793714597,30.0 percent
387,Oxnard,193498.657,-1.0,103085.745440455,-46.72534319426569,30.0 percent
388,Oxnard Paper Mill,63100.414,-1.0,33616.529001497525,-46.72534319426569,30.0 percent
389,P Plant,13251.602,-1.0,7059.745486761824,-46.72534319426569,30.0 percent
390,Palomar Energy Center,998590.572,-0.5,728866.1677508294,-27.010509793714597,30.0 percent
391,Panoche Energy Center,401361.052,-0.5,292951.38574138406,-27.010509793714597,30.0 percent
392,Parnassus Central Utility Plant,23663.626,-1.0,12606.715539292514,-46.72534319426569,30.0 percent
393,Pastoria Energy Facility,1504657.179,-0.5,1098241.6043043751,-27.010509793714597,30.0 percent
394,PE Berkeley,57409.321,-1.0,30584.61873725236,-46.72534319426569,30.0 percent
395,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,13350.403643718731,-46.72534319426569,30.0 percent
396,Pio Pico Energy Center LLC,48348.348,-1.0,25757.41646824211,-46.725343194265676,30.0 percent
397,Procter and Gamble Power Plant,279927.13,-0.5,204317.3851360858,-27.010509793714597,30.0 percent
398,Q Plant,11271.428,-1.0,6004.814584105443,-46.72534319426569,30.0 percent
399,Red Bluff,8775.573,-1.0,4675.1563984866825,-46.72534319426569,30.0 percent
400,Redding Power Plant,207242.3,-1.0,110407.6240813103,-46.72534319426569,30.0 percent
401,Regional Wastewater Control Facility,455.639,-1.0,242.74011352307977,-46.72534319426569,30.0 percent
402,Richmond Cogen,268904.792,-0.5,196272.23682107215,-27.010509793714597,30.0 percent
403,Ripon Generation Station,14608.283,-1.0,7782.512633460428,-46.72534319426569,30.0 percent
404,Riverside Energy Resource Center,50900.61,-1.0,27117.12528952528,-46.72534319426569,30.0 percent
405,Riverview Energy Center,11500.924,-1.0,6127.077790488332,-46.72534319426569,30.0 percent
406,Rockwood,2796.207,-1.0,1489.6696828279191,-46.72534319426569,30.0 percent
407,Roseville Energy Park,300025.419,-0.5,218987.02381737172,-27.010509793714597,30.0 percent
408,Roseville Power Plant #2,6010.929,-1.0,3202.3017955863575,-46.72534319426569,30.0 percent
409,Russell City Energy Company LLC,455825.103,-0.5,332704.4189119753,-27.01050979371461,30.0 percent
410,Saint Agnes Medical Center,7201.038,-1.0,3836.328280950514,-46.72534319426569,30.0 percent
411,Salinas River Cogeneration Facility,105294.363,-1.0,56095.21052403409,-46.72534319426569,30.0 percent
412,San Diego State University,23062.875,-1.0,12286.667505785497,-46.72534319426569,30.0 percent
413,San Jose Cogeneration,10309.776,-1.0,5492.497781439963,-46.72534319426569,30.0 percent
414,Santa Clara Cogen,14859.926,-1.0,7916.5745780860825,-46.72534319426569,30.0 percent
415,"SC 1 Data Center, Phase 2",1040.918,-1.0,554.5454921291135,-46.725343194265676,30.0 percent
416,Scattergood Generating Station,838436.516,-0.5,611970.5387317406,-27.010509793714586,30.0 percent
417,SEGS IX,0.0,-1.0,0.0,,30.0 percent
418,"Sentinel Energy Center, LLC",302013.567,-0.5,220438.16290711818,-27.010509793714597,30.0 percent
419,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,1419.4851172054769,-46.725343194265676,30.0 percent
420,SJ/SC WPCP,14042.361,-1.0,7481.019630172282,-46.72534319426569,30.0 percent
421,Solano County Cogen Plant,2968.637,-1.0,1581.5311735580472,-46.725343194265676,30.0 percent
422,South Belridge Cogeneration Facility,163656.506,-1.0,87187.44191175597,-46.72534319426569,30.0 percent
423,Southeast Kern River Cogen,27934.974,-1.0,14882.26152727111,-46.72534319426569,30.0 percent
424,Spreckels Sugar Company,6869.027,-1.0,3659.4505601432274,-46.72534319426569,30.0 percent
425,Springs Generating Station,1196.543,-1.0,637.4541767830375,-46.72534319426569,30.0 percent
426,SRI International Cogen Project,9840.219,-1.0,5242.34290118266,-46.72534319426569,30.0 percent
427,Stanton Energy Reliability Center,1478.542,-1.0,787.6881762286403,-46.725343194265676,30.0 percent
428,Sunnyvale City of WPCP,1872.919,-1.0,997.7911694993911,-46.72534319426569,30.0 percent
429,Sunrise Power Company,1170737.387,-0.5,854515.2504256867,-27.010509793714597,30.0 percent
430,Sycamore Cogeneration,160936.646,-1.0,85738.44583115954,-46.72534319426569,30.0 percent
431,Taft 26C Cogen,19703.812,-1.0,10497.138220647095,-46.72534319426569,30.0 percent
432,THUMS,112143.021,-1.0,59743.80956933256,-46.72534319426569,30.0 percent
433,Tracy Combined Cycle Power Plant,186008.093,-1.0,99095.17317664111,-46.72534319426569,30.0 percent
434,Transamerica Pyramid,465.042,-1.0,247.74952950252296,-46.72534319426569,30.0 percent
435,UCI Facilities Management Central Plant,33317.064,-1.0,17749.551503746854,-46.72534319426569,30.0 percent
436,UCLA So Campus Cogen Project,78395.145,-1.0,41764.744451107785,-46.72534319426569,30.0 percent
437,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,6352.188787327826,-46.725343194265676,30.0 percent
438,University of California San Diego Hybrid,79277.789,-1.0,42234.9700129242,-46.725343194265676,30.0 percent
439,US Borax,94073.192,-1.0,50117.17018419951,-46.725343194265676,30.0 percent
440,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,51459.539702932125,-46.725343194265676,30.0 percent
441,Valero Wilmington Cogeneration Plant,109705.647,-1.0,58445.30693576036,-46.72534319426569,30.0 percent
442,Valley Generating Station,870120.683,-0.5,635096.6507011486,-27.01050979371461,30.0 percent
443,W Plant,10590.545,-1.0,5642.076502606856,-46.725343194265676,30.0 percent
444,Walnut,632.951,-1.0,337.2024729984634,-46.72534319426569,30.0 percent
445,Walnut Creek Energy Park,268523.291,-0.5,195993.78118604026,-27.010509793714597,30.0 percent
446,Walnut Energy Center,727544.111,-0.5,531030.7376447512,-27.010509793714597,30.0 percent
447,Watkins Manufacturing Co.,6664.355,-1.0,3550.4122545657947,-46.72534319426569,30.0 percent
448,Watson Cogeneration,853542.527,-0.5,622996.3391511459,-27.010509793714597,30.0 percent
449,Welport Lease Project,12706.084,-1.0,6769.122644448319,-46.72534319426569,30.0 percent
450,Western Power & Steam Inc,17030.606,-1.0,9072.996898436795,-46.72534319426569,30.0 percent
451,Wolfskill Energy Center,6077.536,-1.0,3237.786446244953,-46.72534319426569,30.0 percent
452,Woodland Generation Station,159354.7,-1.0,84895.66952880751,-46.725343194265676,30.0 percent
453,Yuba City Cogen Partners,11475.57,-1.0,6113.570534001805,-46.72534319426569,30.0 percent
454,Yuba City Energy Center,31818.661,-1.0,16951.28244793003,-46.72534319426569,30.0 percent
455,Yuba City Energy Center,43483.559,-1.0,23165.716824168994,-46.72534319426569,30.0 percent
456,Aera San Ardo Cogen Facility,7334.66,-1.0,2958.8210654899153,-59.65973793618361,40.0 percent
457,AES Alamitos,1936315.461,-0.5,1229831.0986176438,-36.48601566283502,40.0 percent
458,AES Alamitos Energy Center,1402141.203,-0.5,890555.7440583567,-36.486015662835015,40.0 percent
459,AES Huntington Beach,1692693.487,-0.5,1075097.076209392,-36.486015662835,40.0 percent
460,AES Huntington Beach Energy Project,1567415.034,-0.5,995527.7391931292,-36.486015662835015,40.0 percent
461,AES Redondo Beach,218036.063,-1.0,87956.31920782781,-59.65973793618361,40.0 percent
462,Agnews Power Plant,14720.998,-1.0,5938.489171609171,-59.659737936183596,40.0 percent
463,Agua Mansa Power,8594.314,-1.0,3466.968790187261,-59.65973793618361,40.0 percent
464,Alameda,14476.637,-1.0,5839.913303827408,-59.65973793618361,40.0 percent
465,Algonquin Power Sanger,77902.889,-1.0,31426.229577883994,-59.659737936183596,40.0 percent
466,Almond Power Plant,181188.208,-1.0,73091.79793593276,-59.659737936183596,40.0 percent
467,AltaGas Ripon Energy Inc.,2207.86,-1.0,890.6565100021768,-59.659737936183596,40.0 percent
468,Argus Cogen Plant,155559.472,-1.0,62753.09866988909,-59.659737936183596,40.0 percent
469,B Braun Medical,10784.9,-1.0,4350.656923320535,-59.659737936183596,40.0 percent
470,Badger Creek Limited,13428.32,-1.0,5417.019478767869,-59.65973793618361,40.0 percent
471,Barre Generating Station,14117.569,-1.0,5695.064331640103,-59.65973793618361,40.0 percent
472,Bear Mountain Limited,41458.682,-1.0,16724.540967004275,-59.65973793618361,40.0 percent
473,Bear Valley Power Plant,1966.938,-1.0,793.4679438327889,-59.659737936183596,40.0 percent
474,Berry Cogen,85706.828,-1.0,34574.35902178437,-59.659737936183596,40.0 percent
475,Berry Cogen Tanne Hills 18,42489.515,-1.0,17140.381700644575,-59.65973793618361,40.0 percent
476,Berry NMW Cogens,44086.008,-1.0,17784.411160675063,-59.659737936183596,40.0 percent
477,Berry Placerita Cogen,3355.329,-1.0,1353.5485117032301,-59.659737936183596,40.0 percent
478,Biola University Hybrid,2264.083,-1.0,913.3370155423162,-59.659737936183596,40.0 percent
479,Blacksand Generating Facility,42621.665,-1.0,17193.69135696191,-59.659737936183596,40.0 percent
480,Blythe Energy,723207.167,-0.5,459337.68677363463,-36.486015662835015,40.0 percent
481,Broadridge Cogen,9593.587,-1.0,3870.078137120221,-59.659737936183596,40.0 percent
482,C P Kelco San Diego Plant,29773.195,-1.0,12010.58488777108,-59.659737936183596,40.0 percent
483,Cabrillo Power I Encina Power Station,210988.243,-1.0,85113.21015004175,-59.659737936183596,40.0 percent
484,California Institute of Technology,9723.373,-1.0,3922.434149642366,-59.659737936183596,40.0 percent
485,CalPeak Power - Border,11553.573,-1.0,4660.7416259343345,-59.659737936183596,40.0 percent
486,CalPeak Power - Enterprise,9876.409,-1.0,3984.1692730943482,-59.659737936183596,40.0 percent
487,CalPeak Power - Panoche,4683.876,-1.0,1889.4878531442012,-59.659737936183596,40.0 percent
488,CalPeak Power - Vaca Dixon,8585.005,-1.0,3463.2135151917405,-59.659737936183596,40.0 percent
489,"Calpine Gilroy Cogen, LP",32148.969,-1.0,12968.978345415093,-59.659737936183596,40.0 percent
490,Calpine Sutter Energy Center,1151500.143,-0.5,731363.6204674524,-36.486015662835,40.0 percent
491,Campbell Power Plant,443337.754,-0.5,281581.47163629904,-36.486015662835015,40.0 percent
492,Canyon Power Plant,89564.205,-1.0,36130.435012373746,-59.659737936183596,40.0 percent
493,Carson Cogeneration Company,14248.948,-1.0,5748.062964536925,-59.659737936183596,40.0 percent
494,Carson Power Plant,94720.233,-1.0,38210.39021965749,-59.65973793618361,40.0 percent
495,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,2970.242603888044,-59.659737936183596,40.0 percent
496,Center Generating Station,5594.467,-1.0,2256.822648873727,-59.65973793618361,40.0 percent
497,Central Utilities Plant LAX 2,11655.102,-1.0,4701.698690605106,-59.659737936183596,40.0 percent
498,Century Generating Facility,1482.691,-1.0,598.1214349966199,-59.65973793618361,40.0 percent
499,Chalk Cliff Limited,5957.705,-1.0,2403.3538099890925,-59.659737936183596,40.0 percent
500,Childrens Hospital,11646.577,-1.0,4698.259683264165,-59.65973793618361,40.0 percent
501,Chowchilla II,13153.485,-1.0,5306.150319524781,-59.659737936183596,40.0 percent
502,Chula Vista Energy Center,2052.087,-1.0,827.817273577508,-59.659737936183596,40.0 percent
503,Civic Center,0.0,-1.0,0.0,,40.0 percent
504,Clearwater Power Plant,7022.481,-1.0,2832.887238781714,-59.659737936183596,40.0 percent
505,Coachella,2762.971,-1.0,1114.5897421472484,-59.659737936183596,40.0 percent
506,Coalinga 25D Cogen,17183.167,-1.0,6931.734598663218,-59.659737936183596,40.0 percent
507,Coalinga Cogeneration Facility,14536.454,-1.0,5864.043638386121,-59.659737936183596,40.0 percent
508,Colusa Generating Station,1111690.139,-0.5,706078.7007622676,-36.48601566283502,40.0 percent
509,Cosumnes Power Plant,421371.121,-0.5,267629.58779327647,-36.48601566283502,40.0 percent
510,Creed Energy Center,6782.703,-1.0,2736.160165210337,-59.659737936183596,40.0 percent
511,Crockett Cogen Project,533581.142,-0.5,338898.6429559461,-36.486015662835,40.0 percent
512,CSUCI Site Authority,3180.715,-1.0,1283.1087665031177,-59.659737936183596,40.0 percent
513,CSUF Trigeneration,11003.712,-1.0,4438.926257547612,-59.659737936183596,40.0 percent
514,Cuyamaca Peak Energy,8423.763,-1.0,3398.1680698348023,-59.659737936183596,40.0 percent
515,Cymric 31X Cogen,11428.965,-1.0,4610.474432181853,-59.659737936183596,40.0 percent
516,Cymric 36W Cogen,14245.032,-1.0,5746.483239874506,-59.659737936183596,40.0 percent
517,Cymric 6Z Cogen,12467.034,-1.0,5029.234187185092,-59.659737936183596,40.0 percent
518,"Delano Energy Center, LLC",9370.498,-1.0,3780.083449884674,-59.659737936183596,40.0 percent
519,"Delta Energy Center, LLC",1699599.628,-0.5,1079483.4415224344,-36.486015662835015,40.0 percent
520,Dome Project,18244.529,-1.0,7359.890810908981,-59.659737936183596,40.0 percent
521,Donald Von Raesfeld,337437.243,-0.5,214319.83766678136,-36.486015662835015,40.0 percent
522,Double C Generation Limited Partnership,25636.161,-1.0,10341.694530501894,-59.659737936183596,40.0 percent
523,Drews Generating Facility,860.372,-1.0,347.0763195236984,-59.659737936183596,40.0 percent
524,Dynegy Oakland Power Plant,36049.361,-1.0,14542.406699731222,-59.659737936183596,40.0 percent
525,E. F. Oxnard Energy Facility,2194.086,-1.0,885.1000423055065,-59.659737936183596,40.0 percent
526,El Cajon Energy Center,8760.122,-1.0,3533.856171910034,-59.659737936183596,40.0 percent
527,El Centro,537874.73,-0.5,341625.67176576843,-36.486015662835015,40.0 percent
528,El Segundo,145014.353,-1.0,58499.17003034779,-59.659737936183596,40.0 percent
529,El Segundo Cogen,767752.273,-0.5,487630.05842144816,-36.486015662835015,40.0 percent
530,Elk Hills Cogen,2506.621,-1.0,1011.1774803466551,-59.65973793618361,40.0 percent
531,Elk Hills Power,1288658.882,-0.5,818478.6004729654,-36.486015662835015,40.0 percent
532,Ellwood,3542.064,-1.0,1428.8779000680975,-59.659737936183596,40.0 percent
533,Energy Center,2766.997,-1.0,1116.2138410979376,-59.65973793618361,40.0 percent
534,"Escondido Energy Center, LLC",7541.493,-1.0,3042.258039724369,-59.659737936183596,40.0 percent
535,Fairhaven Power,0.0,-1.0,0.0,,40.0 percent
536,Feather River Energy Center,46705.006,-1.0,18840.92181732117,-59.65973793618361,40.0 percent
537,"Fresno Cogeneration Partners, LP",6192.699,-1.0,2498.151005423337,-59.659737936183596,40.0 percent
538,Gateway Generating Station,1067881.592,-0.5,678254.1470823481,-36.486015662835015,40.0 percent
539,Gianera,6251.018,-1.0,2521.677042856334,-59.65973793618361,40.0 percent
540,"Gilroy Energy Center, LLC",17857.179,-1.0,7203.6328058047875,-59.65973793618361,40.0 percent
541,Glass House Camarillo Cultivation,22932.647,-1.0,9251.089897969929,-59.659737936183596,40.0 percent
542,Glenarm,29802.557,-1.0,12022.429595518257,-59.65973793618361,40.0 percent
543,Goal Line,4629.754,-1.0,1867.654896510022,-59.65973793618361,40.0 percent
544,Goose Haven Energy Center,8746.963,-1.0,3528.547796825056,-59.65973793618361,40.0 percent
545,Grapeland Generating Station,7856.666,-1.0,3169.399653878761,-59.659737936183596,40.0 percent
546,Grayson Power Plant,75967.928,-1.0,30645.661239651352,-59.659737936183596,40.0 percent
547,Grossmont Hospital,9707.569,-1.0,3916.0587746258,-59.659737936183596,40.0 percent
548,H. Gonzales,305.572,-1.0,123.26854559364503,-59.659737936183596,40.0 percent
549,Hanford Energy Park Peaker,11422.498,-1.0,4607.865627434186,-59.65973793618361,40.0 percent
550,Harbor Cogen,15412.111,-1.0,6217.285966966274,-59.659737936183596,40.0 percent
551,Harbor Generating Station,72683.061,-1.0,29320.537283403526,-59.65973793618361,40.0 percent
552,Haynes Generating Station,1175696.555,-0.5,746731.7257952882,-36.486015662835015,40.0 percent
553,Henrietta Peaker Plant,29136.992,-1.0,11753.938930313217,-59.659737936183596,40.0 percent
554,High Desert Power Project,1808231.465,-0.5,1148479.849459789,-36.486015662835015,40.0 percent
555,High Sierra Cogeneration Plant,12698.835,-1.0,5122.743318051638,-59.659737936183596,40.0 percent
556,High Sierra Limited,23055.803,-1.0,9300.771351117242,-59.659737936183596,40.0 percent
557,Hoag Hospital Cogen Plant,1432.927,-1.0,578.0465069831823,-59.659737936183596,40.0 percent
558,Humboldt Bay,232823.051,-1.0,93921.4289183729,-59.659737936183596,40.0 percent
559,Indigo Generation Facility,20605.172,-1.0,8312.180383500117,-59.659737936183596,40.0 percent
560,Kaweah Delta District Hospital,20324.849,-1.0,8199.097350674965,-59.659737936183596,40.0 percent
561,Kern Front Limited,14309.196,-1.0,5772.367165625133,-59.65973793618361,40.0 percent
562,Kern Oil & Refining Co,27373.289,-1.0,11042.456518085826,-59.659737936183596,40.0 percent
563,Kern River Cogeneration,150227.455,-1.0,60602.149038801836,-59.65973793618361,40.0 percent
564,Kern River Eastridge Cogen,63405.968,-1.0,25578.133655299564,-59.659737936183596,40.0 percent
565,King City Peaking,5451.607,-1.0,2199.192550489359,-59.65973793618361,40.0 percent
566,King City Power Plant,28781.266,-1.0,11610.438129684087,-59.659737936183596,40.0 percent
567,Kingsburg Cogen Facility,8439.302,-1.0,3404.4365431568986,-59.659737936183596,40.0 percent
568,Kyocera International Inc.(San Diego),7073.598,-1.0,2853.5079705408752,-59.659737936183596,40.0 percent
569,La Paloma Generating Plant,767713.906,-0.5,487605.6900110775,-36.486015662835015,40.0 percent
570,Lake,9408.349,-1.0,3795.352642478449,-59.659737936183596,40.0 percent
571,Lambie Energy Center,7073.824,-1.0,2853.5991395331394,-59.659737936183596,40.0 percent
572,Larkspur Energy Faciity,20788.508,-1.0,8386.138606357437,-59.659737936183596,40.0 percent
573,Linde Wilmington,0.0,-1.0,0.0,,40.0 percent
574,Live Oak Limited,30472.214,-1.0,12292.570984246948,-59.659737936183596,40.0 percent
575,Lodi,4464.746,-1.0,1801.0902368837599,-59.65973793618361,40.0 percent
576,Lodi Energy Center,362336.579,-0.5,230134.39803387944,-36.486015662835015,40.0 percent
577,Loma Linda University Cogen,20931.491,-1.0,8443.818323264144,-59.659737936183596,40.0 percent
578,Long Beach Generating Station,16098.177,-1.0,6494.046789297016,-59.659737936183596,40.0 percent
579,Los Angeles Refinery Wilmington,85610.601,-1.0,34535.54079780822,-59.659737936183596,40.0 percent
580,Los Esteros Critical Energy Facility,96117.306,-1.0,38773.97312908032,-59.659737936183596,40.0 percent
581,"Los Medanos Energy Center, LLC",1409966.577,-0.5,895525.9508750413,-36.486015662835015,40.0 percent
582,Lost Hills Cogeneration Plant,984.914,-1.0,397.3168887032166,-59.659737936183596,40.0 percent
583,Magnolia Power Project,671894.137,-0.5,426746.73693650984,-36.486015662835015,40.0 percent
584,Malaga Power,10486.896,-1.0,4230.441328759879,-59.659737936183596,40.0 percent
585,Malburg Generating Station,235991.25,-1.0,95199.4886976761,-59.659737936183596,40.0 percent
586,Marathon Bay Area Cogen,170259.211,-1.0,68683.01190518611,-59.659737936183596,40.0 percent
587,Mariposa Energy Project,57360.989,-1.0,23139.573284996895,-59.659737936183596,40.0 percent
588,Marsh Landing Generating Station,94353.363,-1.0,38062.39390022398,-59.659737936183596,40.0 percent
