,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
294,Double C Generation Limited Partnership,25636.161,-1.0,21285.89714251805,-16.96924846696801,30.0 percent
295,Drews Generating Facility,860.372,-1.0,714.373337579778,-16.96924846696801,30.0 percent
296,Dynegy Oakland Power Plant,36049.361,-1.0,29932.055361155737,-16.969248466968,30.0 percent
297,E. F. Oxnard Energy Facility,2194.086,-1.0,1821.76609508104,-16.96924846696801,30.0 percent
298,El Cajon Energy Center,8760.122,-1.0,7273.595131810473,-16.969248466968,30.0 percent
299,El Centro,537874.73,-2.1,363984.57185269584,-32.32911837061096,30.0 percent
300,El Segundo,145014.353,-1.0,120406.50712666393,-16.96924846696801,30.0 percent
301,El Segundo Cogen,767752.273,-2.1,519544.73186877364,-32.329118370610985,30.0 percent
302,Elk Hills Cogen,2506.621,-1.0,2081.266254384802,-16.96924846696801,30.0 percent
303,Elk Hills Power,1288658.882,-2.1,872046.8266448281,-32.32911837061096,30.0 percent
304,Ellwood,3542.064,-1.0,2941.002358980974,-16.96924846696801,30.0 percent
305,Energy Center,2766.997,-1.0,2297.4584039964493,-16.969248466968,30.0 percent
306,"Escondido Energy Center, LLC",7541.493,-1.0,6261.758314711001,-16.969248466968,30.0 percent
307,Fairhaven Power,0.0,-1.0,0.0,,30.0 percent
308,Feather River Energy Center,46705.006,-1.0,38779.517485347686,-16.969248466968,30.0 percent
309,"Fresno Cogeneration Partners, LP",6192.699,-1.0,5141.844519878557,-16.969248466968,30.0 percent
310,Gateway Generating Station,1067881.592,-2.1,722644.888064355,-32.32911837061098,30.0 percent
311,Gianera,6251.018,-1.0,5190.267223865106,-16.96924846696801,30.0 percent
312,"Gilroy Energy Center, LLC",17857.179,-1.0,14826.949926298767,-16.96924846696801,30.0 percent
313,Glass House Camarillo Cultivation,22932.647,-1.0,19041.149150517314,-16.96924846696801,30.0 percent
314,Glenarm,29802.557,-1.0,24745.287053160235,-16.969248466968,30.0 percent
315,Goal Line,4629.754,-1.0,3844.1195403306097,-16.96924846696801,30.0 percent
316,Goose Haven Energy Center,8746.963,-1.0,7262.669115216241,-16.969248466968,30.0 percent
317,Grapeland Generating Station,7856.666,-1.0,6523.448825240203,-16.96924846696801,30.0 percent
318,Grayson Power Plant,75967.928,-1.0,63076.741542472635,-16.96924846696801,30.0 percent
319,Grossmont Hospital,9707.569,-1.0,8060.267496287638,-16.96924846696801,30.0 percent
320,H. Gonzales,305.572,-1.0,253.71872807451652,-16.96924846696801,30.0 percent
321,Hanford Energy Park Peaker,11422.498,-1.0,9484.185933245548,-16.96924846696801,30.0 percent
322,Harbor Cogen,15412.111,-1.0,12796.791590405093,-16.969248466968,30.0 percent
323,Harbor Generating Station,72683.061,-1.0,60349.291785512076,-16.96924846696801,30.0 percent
324,Haynes Generating Station,1175696.555,-2.1,795604.2240548547,-32.32911837061096,30.0 percent
325,Henrietta Peaker Plant,29136.992,-1.0,24192.663431719408,-16.96924846696801,30.0 percent
326,High Desert Power Project,1808231.465,-2.1,1223646.1742655172,-32.32911837061098,30.0 percent
327,High Sierra Cogeneration Plant,12698.835,-1.0,10543.938136439703,-16.969248466968,30.0 percent
328,High Sierra Limited,23055.803,-1.0,19143.406502875336,-16.96924846696801,30.0 percent
329,Hoag Hospital Cogen Plant,1432.927,-1.0,1189.7700570197292,-16.96924846696801,30.0 percent
330,Humboldt Bay,232823.051,-1.0,193314.72898743436,-16.96924846696801,30.0 percent
331,Indigo Generation Facility,20605.172,-1.0,17108.629166273877,-16.96924846696801,30.0 percent
332,Kaweah Delta District Hospital,20324.849,-1.0,16875.874872653934,-16.96924846696801,30.0 percent
333,Kern Front Limited,14309.196,-1.0,11881.032977134553,-16.969248466968,30.0 percent
334,Kern Oil & Refining Co,27373.289,-1.0,22728.247576008776,-16.96924846696801,30.0 percent
335,Kern River Cogeneration,150227.455,-1.0,124734.98489544743,-16.96924846696801,30.0 percent
336,Kern River Eastridge Cogen,63405.968,-1.0,52646.45174719378,-16.969248466968,30.0 percent
337,King City Peaking,5451.607,-1.0,4526.510262727379,-16.96924846696801,30.0 percent
338,King City Power Plant,28781.266,-1.0,23897.301460521016,-16.96924846696801,30.0 percent
339,Kingsburg Cogen Facility,8439.302,-1.0,7007.2158747422,-16.969248466968,30.0 percent
340,Kyocera International Inc.(San Diego),7073.598,-1.0,5873.26157982552,-16.96924846696801,30.0 percent
341,La Paloma Generating Plant,767713.906,-2.1,519518.76858161885,-32.329118370610985,30.0 percent
342,Lake,9408.349,-1.0,7811.8228815505,-16.96924846696801,30.0 percent
343,Lambie Energy Center,7073.824,-1.0,5873.449229323985,-16.96924846696801,30.0 percent
344,Larkspur Energy Faciity,20788.508,-1.0,17260.85442490448,-16.96924846696801,30.0 percent
345,Linde Wilmington,0.0,-1.0,0.0,,30.0 percent
346,Live Oak Limited,30472.214,-1.0,25301.30829295379,-16.96924846696801,30.0 percent
347,Lodi,4464.746,-1.0,3707.1121578409843,-16.96924846696801,30.0 percent
348,Lodi Energy Center,362336.579,-2.1,245196.3574750677,-32.32911837061096,30.0 percent
349,Loma Linda University Cogen,20931.491,-1.0,17379.574284368955,-16.96924846696801,30.0 percent
350,Long Beach Generating Station,16098.177,-1.0,13366.437346217703,-16.96924846696801,30.0 percent
351,Los Angeles Refinery Wilmington,85610.601,-1.0,71083.12540224541,-16.96924846696799,30.0 percent
352,Los Esteros Critical Energy Facility,96117.306,-1.0,79806.92152510404,-16.96924846696801,30.0 percent
353,"Los Medanos Energy Center, LLC",1409966.577,-2.1,954136.8133356182,-32.32911837061098,30.0 percent
354,Lost Hills Cogeneration Plant,984.914,-1.0,817.7814961540467,-16.969248466968,30.0 percent
355,Magnolia Power Project,671894.137,-2.1,454676.6861240749,-32.32911837061098,30.0 percent
356,Malaga Power,10486.896,-1.0,8707.348561287472,-16.969248466968,30.0 percent
357,Malburg Generating Station,235991.25,-1.0,195945.30842719635,-16.96924846696801,30.0 percent
358,Marathon Bay Area Cogen,170259.211,-1.0,141367.5024475107,-16.969248466968,30.0 percent
359,Mariposa Energy Project,57360.989,-1.0,47627.26025347981,-16.96924846696801,30.0 percent
360,Marsh Landing Generating Station,94353.363,-1.0,78342.30639558974,-16.96924846696801,30.0 percent
361,Martinez Refining,279865.318,-2.1,189387.3280654932,-32.32911837061098,30.0 percent
362,MCAGCC Cogen Plant,20384.916,-1.0,16925.748954177285,-16.96924846696801,30.0 percent
363,McClellan (CA),2703.689,-1.0,2244.8932958159176,-16.96924846696799,30.0 percent
364,McClure,2862.154,-1.0,2376.4679762327364,-16.96924846696801,30.0 percent
365,McGrath Generating Station,19699.072,-1.0,16356.287526633078,-16.969248466968,30.0 percent
366,McKittrick Cogen,52270.627,-1.0,43400.694429127936,-16.969248466968,30.0 percent
367,McKittrick Limited,5112.058,-1.0,4244.580176204484,-16.969248466968022,30.0 percent
368,Metcalf Energy Center,1023914.609,-2.1,692892.0430424116,-32.32911837061096,30.0 percent
369,Midway Peaking,15595.523,-1.0,12949.079952406857,-16.969248466968,30.0 percent
370,Midway Sunset Cogen,17427.452,-1.0,14470.144368658415,-16.96924846696801,30.0 percent
371,Mira Loma Generating Station,17151.166,-1.0,14240.742026477863,-16.969248466968,30.0 percent
372,Miramar Energy Facility,20398.922,-1.0,16937.378241237,-16.96924846696801,30.0 percent
373,Moss Landing Power Plant,2094542.172,-2.1,1417395.1538917539,-32.32911837061098,30.0 percent
374,Mountainview Generating Station,1648689.129,-2.1,1115682.4689221948,-32.32911837061098,30.0 percent
375,Municipal Cogen Plant,3625.609,-1.0,3010.3704003492458,-16.96924846696801,30.0 percent
376,Naval Hospital Medical Center,4653.196,-1.0,3863.583609104983,-16.96924846696801,30.0 percent
377,NCPA Combustion Turbine Project #2,4151.596,-1.0,3447.1013594152946,-16.969248466968,30.0 percent
378,New-Indy Ontario Mill,169995.159,-1.0,141148.2580874727,-16.969248466968,30.0 percent
379,Niland Gas Turbine Plant,59138.942,-1.0,49103.50799128391,-16.969248466968,30.0 percent
380,Olive View Medical Center,3311.309,-1.0,2749.4047482809265,-16.96924846696801,30.0 percent
381,OLS Energy Chino,4534.876,-1.0,3765.3416238911004,-16.969248466968,30.0 percent
382,One Market Plaza,1166.655,-1.0,968.6824142976944,-16.969248466968,30.0 percent
383,Orange Grove Project,12505.86,-1.0,10383.709543668836,-16.969248466968,30.0 percent
384,"Ormond Beach Power, LLC.",208639.003,-1.0,173234.53218192517,-16.969248466968,30.0 percent
385,Oroville Cogeneration LP,67.69,-1.0,56.203515712709354,-16.96924846696801,30.0 percent
386,"Otay Mesa Energy Center, LLC",1103234.834,-2.1,746568.7386103265,-32.32911837061098,30.0 percent
387,Oxnard,193498.657,-1.0,160663.38911342382,-16.96924846696801,30.0 percent
388,Oxnard Paper Mill,63100.414,-1.0,52392.74796465453,-16.969248466968,30.0 percent
389,P Plant,13251.602,-1.0,11002.904730766299,-16.96924846696801,30.0 percent
390,Palomar Energy Center,998590.572,-2.1,675755.0439403589,-32.32911837061096,30.0 percent
391,Panoche Energy Center,401361.052,-2.1,271604.5624053906,-32.32911837061096,30.0 percent
392,Parnassus Central Utility Plant,23663.626,-1.0,19648.08650776596,-16.969248466968,30.0 percent
393,Pastoria Energy Facility,1504657.179,-2.1,1018214.7785291941,-32.32911837061098,30.0 percent
394,PE Berkeley,57409.321,-1.0,47667.39067631076,-16.96924846696801,30.0 percent
395,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,20807.155114098834,-16.969248466968,30.0 percent
396,Pio Pico Energy Center LLC,48348.348,-1.0,40143.99669820564,-16.969248466968,30.0 percent
397,Procter and Gamble Power Plant,279927.13,-2.1,189429.15679084594,-32.32911837061098,30.0 percent
398,Q Plant,11271.428,-1.0,9358.751376904596,-16.96924846696801,30.0 percent
399,Red Bluff,8775.573,-1.0,7286.424213229841,-16.96924846696801,30.0 percent
400,Redding Power Plant,207242.3,-1.0,172074.83918434076,-16.969248466968,30.0 percent
401,Regional Wastewater Control Facility,455.639,-1.0,378.32048597759166,-16.969248466968,30.0 percent
402,Richmond Cogen,268904.792,-2.1,181970.2434900748,-32.32911837061098,30.0 percent
403,Ripon Generation Station,14608.283,-1.0,12129.367160972151,-16.96924846696801,30.0 percent
404,Riverside Energy Resource Center,50900.61,-1.0,42263.15901789763,-16.96924846696801,30.0 percent
405,Riverview Energy Center,11500.924,-1.0,9549.303630442844,-16.96924846696801,30.0 percent
406,Rockwood,2796.207,-1.0,2321.7116865192475,-16.969248466968022,30.0 percent
407,Roseville Energy Park,300025.419,-2.1,203029.84614956848,-32.32911837061096,30.0 percent
408,Roseville Power Plant #2,6010.929,-1.0,4990.919522816965,-16.96924846696801,30.0 percent
409,Russell City Energy Company LLC,455825.103,-2.1,308460.8658881706,-32.32911837061098,30.0 percent
410,Saint Agnes Medical Center,7201.038,-1.0,5979.075969579216,-16.96924846696801,30.0 percent
411,Salinas River Cogeneration Facility,105294.363,-1.0,87426.70092081877,-16.96924846696801,30.0 percent
412,San Diego State University,23062.875,-1.0,19149.278437623754,-16.969248466968,30.0 percent
413,San Jose Cogeneration,10309.776,-1.0,8560.284494172165,-16.969248466968,30.0 percent
414,Santa Clara Cogen,14859.926,-1.0,12338.30823505242,-16.969248466968,30.0 percent
415,"SC 1 Data Center, Phase 2",1040.918,-1.0,864.282038242606,-16.969248466968,30.0 percent
416,Scattergood Generating Station,838436.516,-2.1,567377.3822799333,-32.32911837061098,30.0 percent
417,SEGS IX,0.0,-1.0,0.0,,30.0 percent
418,"Sentinel Energy Center, LLC",302013.567,-2.1,204375.2434292655,-32.32911837061098,30.0 percent
419,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,2212.3261441421164,-16.969248466968,30.0 percent
420,SJ/SC WPCP,14042.361,-1.0,11659.477871281388,-16.969248466968,30.0 percent
421,Solano County Cogen Plant,2968.637,-1.0,2464.881611387655,-16.96924846696801,30.0 percent
422,South Belridge Cogeneration Facility,163656.506,-1.0,135885.22686450157,-16.969248466968022,30.0 percent
423,Southeast Kern River Cogen,27934.974,-1.0,23194.61885275709,-16.969248466968,30.0 percent
424,Spreckels Sugar Company,6869.027,-1.0,5703.404741106881,-16.96924846696801,30.0 percent
425,Springs Generating Station,1196.543,-1.0,993.498645315887,-16.969248466968,30.0 percent
426,SRI International Cogen Project,9840.219,-1.0,8170.407788196204,-16.96924846696801,30.0 percent
427,Stanton Energy Reliability Center,1478.542,-1.0,1227.6445343315218,-16.96924846696801,30.0 percent
428,Sunnyvale City of WPCP,1872.919,-1.0,1555.0987213049475,-16.96924846696801,30.0 percent
429,Sunrise Power Company,1170737.387,-2.1,792248.3113477721,-32.32911837061098,30.0 percent
430,Sycamore Cogeneration,160936.646,-1.0,133626.90666585526,-16.96924846696801,30.0 percent
431,Taft 26C Cogen,19703.812,-1.0,16360.223184255743,-16.96924846696801,30.0 percent
432,THUMS,112143.021,-1.0,93113.19312814588,-16.96924846696801,30.0 percent
433,Tracy Combined Cycle Power Plant,186008.093,-1.0,154443.91753016107,-16.96924846696801,30.0 percent
434,Transamerica Pyramid,465.042,-1.0,386.12786754424263,-16.969248466968,30.0 percent
435,UCI Facilities Management Central Plant,33317.064,-1.0,27663.408627941248,-16.96924846696801,30.0 percent
436,UCLA So Campus Cogen Project,78395.145,-1.0,65092.07805891016,-16.969248466968,30.0 percent
437,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,9900.14841043064,-16.96924846696801,30.0 percent
438,University of California San Diego Hybrid,79277.789,-1.0,65824.94400547138,-16.969248466968,30.0 percent
439,US Borax,94073.192,-1.0,78109.67830871213,-16.969248466968,30.0 percent
440,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,80201.81660970267,-16.96924846696801,30.0 percent
441,Valero Wilmington Cogeneration Plant,109705.647,-1.0,91089.42317827516,-16.96924846696801,30.0 percent
442,Valley Generating Station,870120.683,-2.1,588818.3374257613,-32.32911837061098,30.0 percent
443,W Plant,10590.545,-1.0,8793.409104943943,-16.96924846696801,30.0 percent
444,Walnut,632.951,-1.0,525.5439721358414,-16.969248466968,30.0 percent
445,Walnut Creek Energy Park,268523.291,-2.1,181712.07839994988,-32.32911837061096,30.0 percent
446,Walnut Energy Center,727544.111,-2.1,492335.51415640075,-32.32911837061096,30.0 percent
447,Watkins Manufacturing Co.,6664.355,-1.0,5533.464041329194,-16.96924846696801,30.0 percent
448,Watson Cogeneration,853542.527,-2.1,577599.7531026659,-32.32911837061098,30.0 percent
449,Welport Lease Project,12706.084,-1.0,10549.957035618332,-16.96924846696801,30.0 percent
450,Western Power & Steam Inc,17030.606,-1.0,14140.640152429638,-16.96924846696801,30.0 percent
451,Wolfskill Energy Center,6077.536,-1.0,5046.223815490571,-16.96924846696801,30.0 percent
452,Woodland Generation Station,159354.7,-1.0,132313.40501320854,-16.96924846696801,30.0 percent
453,Yuba City Cogen Partners,11475.57,-1.0,9528.252013699159,-16.96924846696801,30.0 percent
454,Yuba City Energy Center,31818.661,-1.0,26419.273356047754,-16.969248466968,30.0 percent
455,Yuba City Energy Center,43483.559,-1.0,36104.72583100937,-16.96924846696801,30.0 percent
456,Aera San Ardo Cogen Facility,7334.66,-1.0,5614.177784802656,-23.456877553933573,40.0 percent
457,AES Alamitos,1936315.461,-2.1,1104533.976618629,-42.95692004399954,40.0 percent
458,AES Alamitos Energy Center,1402141.203,-2.1,799824.5275233169,-42.956920043999524,40.0 percent
459,AES Huntington Beach,1692693.487,-2.1,965564.4991994224,-42.956920043999524,40.0 percent
460,AES Huntington Beach Energy Project,1567415.034,-2.1,894101.8110869919,-42.95692004399954,40.0 percent
461,AES Redondo Beach,218036.063,-1.0,166891.61067867253,-23.456877553933573,40.0 percent
462,Agnews Power Plant,14720.998,-1.0,11267.91152442299,-23.456877553933563,40.0 percent
463,Agua Mansa Power,8594.314,-1.0,6578.35628841943,-23.456877553933573,40.0 percent
464,Alameda,14476.637,-1.0,11080.869984982557,-23.456877553933573,40.0 percent
465,Algonquin Power Sanger,77902.889,-1.0,59629.303716293216,-23.456877553933563,40.0 percent
466,Almond Power Plant,181188.208,-1.0,138687.11190727356,-23.456877553933563,40.0 percent
467,AltaGas Ripon Energy Inc.,2207.86,-1.0,1689.9649832377224,-23.456877553933563,40.0 percent
468,Argus Cogen Plant,155559.472,-1.0,119070.07712941444,-23.456877553933563,40.0 percent
469,B Braun Medical,10784.9,-1.0,8255.099212685818,-23.456877553933563,40.0 percent
470,Badger Creek Limited,13428.32,-1.0,10278.455420049626,-23.456877553933587,40.0 percent
471,Barre Generating Station,14117.569,-1.0,10806.028126077916,-23.456877553933573,40.0 percent
472,Bear Mountain Limited,41458.682,-1.0,31733.7697277853,-23.456877553933573,40.0 percent
473,Bear Valley Power Plant,1966.938,-1.0,1505.5557617782101,-23.456877553933573,40.0 percent
474,Berry Cogen,85706.828,-1.0,65602.68230067955,-23.456877553933563,40.0 percent
475,Berry Cogen Tanne Hills 18,42489.515,-1.0,32522.80149318976,-23.456877553933573,40.0 percent
476,Berry NMW Cogens,44086.008,-1.0,33744.80708502264,-23.456877553933573,40.0 percent
477,Berry Placerita Cogen,3355.329,-1.0,2568.273584938376,-23.456877553933573,40.0 percent
478,Biola University Hybrid,2264.083,-1.0,1732.9998229705743,-23.456877553933563,40.0 percent
479,Blacksand Generating Facility,42621.665,-1.0,32623.95322950224,-23.456877553933573,40.0 percent
480,Blythe Energy,723207.167,-2.1,412539.64251933584,-42.95692004399954,40.0 percent
481,Broadridge Cogen,9593.587,-1.0,7343.231044379911,-23.456877553933573,40.0 percent
482,C P Kelco San Diego Plant,29773.195,-1.0,22789.333104956127,-23.456877553933573,40.0 percent
483,Cabrillo Power I Encina Power Station,210988.243,-1.0,161496.98918629417,-23.456877553933573,40.0 percent
484,California Institute of Technology,9723.373,-1.0,7442.573301277763,-23.456877553933563,40.0 percent
485,CalPeak Power - Border,11553.573,-1.0,8843.465528285671,-23.456877553933563,40.0 percent
486,CalPeak Power - Enterprise,9876.409,-1.0,7559.711834144326,-23.456877553933563,40.0 percent
487,CalPeak Power - Panoche,4683.876,-1.0,3585.184941901919,-23.456877553933563,40.0 percent
488,CalPeak Power - Vaca Dixon,8585.005,-1.0,6571.230889150925,-23.456877553933573,40.0 percent
489,"Calpine Gilroy Cogen, LP",32148.969,-1.0,24607.824706817937,-23.456877553933573,40.0 percent
490,Calpine Sutter Energy Center,1151500.143,-2.1,656851.1472649497,-42.956920043999524,40.0 percent
491,Campbell Power Plant,443337.754,-2.1,252893.5094893567,-42.956920043999524,40.0 percent
492,Canyon Power Plant,89564.205,-1.0,68555.23910099595,-23.456877553933563,40.0 percent
493,Carson Cogeneration Company,14248.948,-1.0,10906.589714916334,-23.456877553933573,40.0 percent
494,Carson Power Plant,94720.233,-1.0,72501.8239263894,-23.456877553933573,40.0 percent
495,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,5635.849439060811,-23.456877553933563,40.0 percent
496,Center Generating Station,5594.467,-1.0,4282.179726014779,-23.456877553933573,40.0 percent
497,Central Utilities Plant LAX 2,11655.102,-1.0,8921.178995073937,-23.456877553933587,40.0 percent
498,Century Generating Facility,1482.691,-1.0,1134.8979876268068,-23.456877553933573,40.0 percent
499,Chalk Cliff Limited,5957.705,-1.0,4560.213433125422,-23.456877553933573,40.0 percent
500,Childrens Hospital,11646.577,-1.0,8914.65369388541,-23.456877553933573,40.0 percent
501,Chowchilla II,13153.485,-1.0,10068.088129474982,-23.456877553933563,40.0 percent
502,Chula Vista Energy Center,2052.087,-1.0,1570.7314651098113,-23.456877553933563,40.0 percent
503,Civic Center,0.0,-1.0,0.0,,40.0 percent
504,Clearwater Power Plant,7022.481,-1.0,5375.22623058175,-23.456877553933563,40.0 percent
505,Coachella,2762.971,-1.0,2114.864275679306,-23.456877553933573,40.0 percent
506,Coalinga 25D Cogen,17183.167,-1.0,13152.53255692208,-23.456877553933573,40.0 percent
507,Coalinga Cogeneration Facility,14536.454,-1.0,11126.65578453612,-23.456877553933573,40.0 percent
508,Colusa Generating Station,1111690.139,-2.1,634142.2948527427,-42.95692004399954,40.0 percent
509,Cosumnes Power Plant,421371.121,-2.1,240363.06546352548,-42.95692004399954,40.0 percent
510,Creed Energy Center,6782.703,-1.0,5191.692662443022,-23.456877553933563,40.0 percent
511,Crockett Cogen Project,533581.142,-2.1,304371.1174612004,-42.95692004399954,40.0 percent
512,CSUCI Site Authority,3180.715,-1.0,2434.618577110402,-23.456877553933573,40.0 percent
513,CSUF Trigeneration,11003.712,-1.0,8422.584749772504,-23.456877553933573,40.0 percent
514,Cuyamaca Peak Energy,8423.763,-1.0,6447.81122765644,-23.456877553933563,40.0 percent
515,Cymric 31X Cogen,11428.965,-1.0,8748.086674268076,-23.456877553933573,40.0 percent
516,Cymric 36W Cogen,14245.032,-1.0,10903.592286241344,-23.456877553933573,40.0 percent
517,Cymric 6Z Cogen,12467.034,-1.0,9542.657100012733,-23.456877553933573,40.0 percent
518,"Delano Energy Center, LLC",9370.498,-1.0,7172.471757946205,-23.456877553933573,40.0 percent
519,"Delta Energy Center, LLC",1699599.628,-2.1,969503.9747319265,-42.95692004399954,40.0 percent
520,Dome Project,18244.529,-1.0,13964.932172178098,-23.456877553933573,40.0 percent
521,Donald Von Raesfeld,337437.243,-2.1,192484.59632581362,-42.956920043999524,40.0 percent
522,Double C Generation Limited Partnership,25636.161,-1.0,19622.71810470073,-23.456877553933563,40.0 percent
523,Drews Generating Facility,860.372,-1.0,658.5555934516706,-23.456877553933573,40.0 percent
524,Dynegy Oakland Power Plant,36049.361,-1.0,27593.306531254515,-23.456877553933573,40.0 percent
525,E. F. Oxnard Energy Facility,2194.086,-1.0,1679.4219335520008,-23.456877553933573,40.0 percent
526,El Cajon Energy Center,8760.122,-1.0,6705.270908884803,-23.456877553933563,40.0 percent
527,El Centro,537874.73,-2.1,306820.3122970216,-42.95692004399954,40.0 percent
528,El Segundo,145014.353,-1.0,110998.51378116102,-23.456877553933563,40.0 percent
529,El Segundo Cogen,767752.273,-2.1,437949.542951401,-42.95692004399954,40.0 percent
530,Elk Hills Cogen,2506.621,-1.0,1918.6459812888147,-23.456877553933573,40.0 percent
531,Elk Hills Power,1288658.882,-2.1,735090.7164193618,-42.956920043999524,40.0 percent
532,Ellwood,3542.064,-1.0,2711.2063846380383,-23.456877553933563,40.0 percent
533,Energy Center,2766.997,-1.0,2117.9459017889844,-23.456877553933573,40.0 percent
534,"Escondido Energy Center, LLC",7541.493,-1.0,5772.494221251529,-23.456877553933573,40.0 percent
535,Fairhaven Power,0.0,-1.0,0.0,,40.0 percent
536,Feather River Energy Center,46705.006,-1.0,35749.46993102267,-23.456877553933573,40.0 percent
537,"Fresno Cogeneration Partners, LP",6192.699,-1.0,4740.085178286331,-23.456877553933573,40.0 percent
538,Gateway Generating Station,1067881.592,-2.1,609152.5503599707,-42.95692004399954,40.0 percent
539,Gianera,6251.018,-1.0,4784.724361865652,-23.456877553933587,40.0 percent
540,"Gilroy Energy Center, LLC",17857.179,-1.0,13668.44238738326,-23.456877553933573,40.0 percent
541,Glass House Camarillo Cultivation,22932.647,-1.0,17553.364073334178,-23.456877553933573,40.0 percent
542,Glenarm,29802.557,-1.0,22811.807696568743,-23.456877553933563,40.0 percent
543,Goal Line,4629.754,-1.0,3543.758273171658,-23.456877553933573,40.0 percent
544,Goose Haven Energy Center,8746.963,-1.0,6695.198599402125,-23.456877553933573,40.0 percent
545,Grapeland Generating Station,7856.666,-1.0,6013.73747655847,-23.456877553933563,40.0 percent
546,Grayson Power Plant,75967.928,-1.0,58148.224148779576,-23.456877553933573,40.0 percent
547,Grossmont Hospital,9707.569,-1.0,7430.476426206386,-23.456877553933563,40.0 percent
548,H. Gonzales,305.572,-1.0,233.8943501208941,-23.456877553933573,40.0 percent
549,Hanford Energy Park Peaker,11422.498,-1.0,8743.136630539488,-23.456877553933573,40.0 percent
550,Harbor Cogen,15412.111,-1.0,11796.910994253674,-23.456877553933563,40.0 percent
551,Harbor Generating Station,72683.061,-1.0,55633.88437877915,-23.456877553933587,40.0 percent
552,Haynes Generating Station,1175696.555,-2.1,670653.525908593,-42.95692004399954,40.0 percent
553,Henrietta Peaker Plant,29136.992,-1.0,22302.36346366058,-23.456877553933573,40.0 percent
554,High Desert Power Project,1808231.465,-2.1,1031470.9203695087,-42.95692004399954,40.0 percent
555,High Sierra Cogeneration Plant,12698.835,-1.0,9720.084823273939,-23.456877553933573,40.0 percent
556,High Sierra Limited,23055.803,-1.0,17647.631521213858,-23.456877553933563,40.0 percent
557,Hoag Hospital Cogen Plant,1432.927,-1.0,1096.807068172746,-23.456877553933587,40.0 percent
558,Humboldt Bay,232823.051,-1.0,178210.03300959768,-23.456877553933573,40.0 percent
559,Indigo Generation Facility,20605.172,-1.0,15771.842034182593,-23.456877553933573,40.0 percent
560,Kaweah Delta District Hospital,20324.849,-1.0,15557.274057048107,-23.456877553933563,40.0 percent
561,Kern Front Limited,14309.196,-1.0,10952.70541532764,-23.456877553933563,40.0 percent
562,Kern Oil & Refining Co,27373.289,-1.0,20952.370116785634,-23.456877553933563,40.0 percent
563,Kern River Cogeneration,150227.455,-1.0,114988.78482825933,-23.456877553933573,40.0 percent
564,Kern River Eastridge Cogen,63405.968,-1.0,48532.907724353696,-23.456877553933573,40.0 percent
565,King City Peaking,5451.607,-1.0,4172.830221288328,-23.456877553933573,40.0 percent
566,King City Power Plant,28781.266,-1.0,22030.079675908088,-23.456877553933563,40.0 percent
567,Kingsburg Cogen Facility,8439.302,-1.0,6459.705263453333,-23.456877553933573,40.0 percent
568,Kyocera International Inc.(San Diego),7073.598,-1.0,5414.3527784825055,-23.456877553933573,40.0 percent
569,La Paloma Generating Plant,767713.906,-2.1,437927.65723291424,-42.95692004399954,40.0 percent
570,Lake,9408.349,-1.0,7201.444095223266,-23.456877553933573,40.0 percent
571,Lambie Energy Center,7073.824,-1.0,5414.525765939235,-23.456877553933563,40.0 percent
572,Larkspur Energy Faciity,20788.508,-1.0,15912.173133150318,-23.456877553933563,40.0 percent
573,Linde Wilmington,0.0,-1.0,0.0,,40.0 percent
574,Live Oak Limited,30472.214,-1.0,23324.384074047397,-23.456877553933573,40.0 percent
575,Lodi,4464.746,-1.0,3417.455997685853,-23.456877553933573,40.0 percent
576,Lodi Energy Center,362336.579,-2.1,206687.94446880685,-42.956920043999524,40.0 percent
577,Loma Linda University Cogen,20931.491,-1.0,16021.616785917377,-23.456877553933563,40.0 percent
578,Long Beach Generating Station,16098.177,-1.0,12322.047332694503,-23.456877553933573,40.0 percent
579,Los Angeles Refinery Wilmington,85610.601,-1.0,65529.02715024337,-23.456877553933573,40.0 percent
580,Los Esteros Critical Energy Facility,96117.306,-1.0,73571.18722344034,-23.456877553933587,40.0 percent
581,"Los Medanos Energy Center, LLC",1409966.577,-2.1,804288.3618709928,-42.95692004399954,40.0 percent
582,Lost Hills Cogeneration Plant,984.914,-1.0,753.8839290084508,-23.456877553933563,40.0 percent
583,Magnolia Power Project,671894.137,-2.1,383269.1097885893,-42.95692004399954,40.0 percent
584,Malaga Power,10486.896,-1.0,8026.997646071643,-23.456877553933563,40.0 percent
585,Malburg Generating Station,235991.25,-1.0,180635.07144950275,-23.456877553933563,40.0 percent
586,Marathon Bay Area Cogen,170259.211,-1.0,130321.71635143661,-23.456877553933573,40.0 percent
587,Mariposa Energy Project,57360.989,-1.0,43905.8920465447,-23.456877553933563,40.0 percent
588,Marsh Landing Generating Station,94353.363,-1.0,72221.01017307154,-23.456877553933563,40.0 percent
589,Martinez Refining,279865.318,-2.1,159643.797115855,-42.956920043999524,40.0 percent
590,MCAGCC Cogen Plant,20384.916,-1.0,15603.251214407786,-23.456877553933573,40.0 percent
